row_id+O6G3A1:R6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,address_city,address_state,region,product_id,category,sub_category,product_name,price,quantity,sales,cost,profit,returns,payment_mode,year,month,day_name
5525,CA-2019-147123,2019-10-12,12-12-2019,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,12,80.28,43.3512,36.9288,False,Cards,2019,10,Saturday
2193,CA-2019-128412,2019-10-12,17-12-2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,21.78,3,65.34,42.471,22.869,False,COD,2019,10,Saturday
8188,CA-2019-127194,2019-10-12,16-12-2019,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",6.98,9,62.82,33.2946,29.5254,False,Cards,2019,10,Saturday
2196,CA-2019-128412,2019-10-12,17-12-2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,8.95,5,44.75,36.2475,8.5025,False,Cards,2019,10,Saturday
2195,CA-2019-128412,2019-10-12,17-12-2019,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,11.7,3,35.1,22.815,12.285,False,COD,2019,10,Saturday
7617,CA-2019-144309,2019-10-12,16-12-2019,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",9.27,2,18.54,9.826199999999998,8.7138,False,COD,2019,10,Saturday
9874,CA-2019-100587,2019-10-12,14-12-2019,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,East,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,6.48,1,6.48,3.3696000000000006,3.1104,False,Online,2019,10,Saturday
55,CA-2019-105816,2019-11-12,17-12-2019,Standard Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,East,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,205.99,5,1029.95,731.2645,298.6855,False,Cards,2019,11,Tuesday
7058,CA-2019-165330,2019-11-12,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,127.448,7,892.136,780.6189999999999,111.517,False,COD,2019,11,Tuesday
5996,CA-2019-162187,2019-11-12,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",91.686,5,458.43,595.9590000000001,-137.529,False,Cards,2019,11,Tuesday
6185,CA-2019-143609,2019-11-12,13-12-2019,First Class,DB-13270,Deborah Brumfield,Home Office,United States,Portland,Oregon,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",80.784,5,403.92,378.675,25.245,False,Online,2019,11,Tuesday
5997,CA-2019-162187,2019-11-12,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",96.784,4,387.136,362.94,24.196,False,Cards,2019,11,Tuesday
7055,CA-2019-165330,2019-11-12,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",72.784,5,363.92,395.763,-31.843,False,COD,2019,11,Tuesday
5998,CA-2019-162187,2019-11-12,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",109.53,3,328.59,476.4555,-147.8655,False,Cards,2019,11,Tuesday
651,CA-2019-160745,2019-11-12,16-12-2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,79.0,4,316.0,284.4,31.6,False,Cards,2019,11,Tuesday
650,CA-2019-160745,2019-11-12,16-12-2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,100.792,3,302.376,279.6978,22.6782,False,Cards,2019,11,Tuesday
633,US-2019-135720,2019-11-12,13-12-2019,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,75.192,4,300.768,270.6912,30.0768,False,Online,2019,11,Tuesday
631,US-2019-135720,2019-11-12,13-12-2019,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,81.128,3,243.384,295.1031,-51.7191,False,Cards,2019,11,Tuesday
7051,CA-2019-165330,2019-11-12,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,41.92,5,209.6,141.48,68.12,False,Online,2019,11,Tuesday
7057,CA-2019-165330,2019-11-12,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,13.632,9,122.688,82.8144,39.8736,False,Online,2019,11,Tuesday
7054,CA-2019-165330,2019-11-12,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,29.99,4,119.96,94.7684,25.1916,False,COD,2019,11,Tuesday
632,US-2019-135720,2019-11-12,13-12-2019,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,West,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,23.96,5,119.8,89.85,29.95,False,COD,2019,11,Tuesday
1136,US-2019-148803,2019-11-12,11-12-2019,Same Day,LR-16915,Lena Radford,Consumer,United States,Homestead,Florida,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,28.408,3,85.224,77.7669,7.4571,False,Cards,2019,11,Tuesday
7060,CA-2019-165330,2019-11-12,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,41.71,2,83.42,59.2282,24.1918,False,COD,2019,11,Tuesday
9696,US-2019-151260,2019-11-12,14-12-2019,First Class,SC-20695,Steve Chapman,Corporate,United States,Springfield,Ohio,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,18.384,4,73.536,64.344,9.192,False,Online,2019,11,Tuesday
5994,CA-2019-162187,2019-11-12,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,5,64.96,69.02,-4.06,False,Online,2019,11,Tuesday
7059,CA-2019-165330,2019-11-12,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,16.74,3,50.22,48.2112,2.0088,False,Online,2019,11,Tuesday
7056,CA-2019-165330,2019-11-12,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,11.936,3,35.808,24.618,11.19,False,Online,2019,11,Tuesday
7053,CA-2019-165330,2019-11-12,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,30.98,17.039,13.941,False,Cards,2019,11,Tuesday
7052,CA-2019-165330,2019-11-12,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,11.66,2,23.32,17.2568,6.0632,False,Online,2019,11,Tuesday
54,CA-2019-105816,2019-11-12,17-12-2019,Standard Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,2.18,7,15.26,9.0034,6.2566,False,COD,2019,11,Tuesday
649,CA-2019-160745,2019-11-12,16-12-2019,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,3.7,4,14.8,8.732000000000001,6.068,False,COD,2019,11,Tuesday
5995,CA-2019-162187,2019-11-12,11-12-2019,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",6.76,2,13.52,11.83,1.69,False,Online,2019,11,Tuesday
1603,US-2019-132857,2019-11-12,17-12-2019,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Smyrna,Tennessee,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.224,3,6.672,5.004,1.668,False,Online,2019,11,Tuesday
7061,CA-2019-165330,2019-11-12,11-12-2019,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,West,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.936,2,5.872,3.7434,2.1286,False,Cards,2019,11,Tuesday
4574,CA-2019-139395,2019-12-12,18-12-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,93.99,7,657.93,473.7095999999999,184.2204,False,Online,2019,12,Thursday
4036,US-2019-108777,2019-12-12,12-12-2019,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,63.992,6,383.952,307.1616,76.7904,False,Cards,2019,12,Thursday
5577,CA-2019-136686,2019-12-12,16-12-2019,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",63.94,6,383.64,260.8752,122.7648,False,COD,2019,12,Thursday
5251,US-2019-169369,2019-12-12,18-12-2019,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,49.99,5,249.95,229.954,19.996,False,COD,2019,12,Thursday
9939,CA-2019-169824,2019-12-12,17-12-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,12.07,5,60.35,40.4345,19.9155,False,Cards,2019,12,Thursday
5578,CA-2019-136686,2019-12-12,16-12-2019,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,18.84,3,56.52,40.6944,15.8256,False,Online,2019,12,Thursday
5252,US-2019-169369,2019-12-12,18-12-2019,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,South,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,12.28,4,49.12,26.0336,23.0864,False,Cards,2019,12,Thursday
9940,CA-2019-169824,2019-12-12,17-12-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,East,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,8.88,4,35.52,25.574400000000004,9.9456,False,COD,2019,12,Thursday
4575,CA-2019-139395,2019-12-12,18-12-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,8.37,4,33.48,24.7752,8.7048,False,Online,2019,12,Thursday
4577,CA-2019-139395,2019-12-12,18-12-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,13.43,2,26.86,20.145,6.715,False,Online,2019,12,Thursday
4035,US-2019-108777,2019-12-12,12-12-2019,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,6.231000000000001,3,18.693,33.024300000000004,-14.3313,False,Cards,2019,12,Thursday
4576,CA-2019-139395,2019-12-12,18-12-2019,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,5,13.9,10.286,3.614,False,COD,2019,12,Thursday
9941,CA-2019-169824,2019-12-12,17-12-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,New York City,New York,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,1.6,7,11.2,6.384,4.816,False,Cards,2019,12,Thursday
943,CA-2019-142958,2019-12-13,20-12-2019,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,278.568,4,1114.272,1072.4868,41.7852,False,Cards,2019,12,Friday
456,CA-2019-100153,2019-12-13,17-12-2019,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,15.97,4,63.88,38.966800000000006,24.9132,False,Cards,2019,12,Friday
3687,CA-2019-102792,2019-12-13,19-12-2019,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,3.28,3,9.84,6.5928,3.2472,False,COD,2019,12,Friday
942,CA-2019-142958,2019-12-13,20-12-2019,Standard Class,RW-19630,Rob Williams,Corporate,United States,Torrance,California,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",3.048,2,6.096,3.8862,2.2098,False,COD,2019,12,Friday
6395,CA-2019-129126,2019-12-14,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",99.23,4,396.92,198.46,198.46,False,Cards,2019,12,Saturday
7942,CA-2019-146325,2019-12-14,17-12-2019,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",13.48,10,134.8,99.752,35.048,False,Online,2019,12,Saturday
3469,CA-2019-146143,2019-12-14,19-12-2019,Standard Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,South,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",22.23,6,133.38,74.6928,58.6872,False,Cards,2019,12,Saturday
7941,CA-2019-146325,2019-12-14,17-12-2019,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",40.712,2,81.424,90.5842,-9.1602,False,COD,2019,12,Saturday
6397,CA-2019-129126,2019-12-14,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",11.56,2,23.12,15.317,7.803,False,COD,2019,12,Saturday
6394,CA-2019-129126,2019-12-14,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",3.58,6,21.48,10.9548,10.5252,False,Cards,2019,12,Saturday
6396,CA-2019-129126,2019-12-14,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,17.15,1,17.15,12.5195,4.6305,False,COD,2019,12,Saturday
6392,CA-2019-129126,2019-12-14,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,7.31,2,14.62,7.894799999999999,6.7252,False,Online,2019,12,Saturday
6393,CA-2019-129126,2019-12-14,19-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,2.88,2,5.76,2.9376,2.8224,False,COD,2019,12,Saturday
722,CA-2019-142335,2019-12-15,19-12-2019,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,550.98,3,1652.94,1421.5284,231.4116,False,Online,2019,12,Sunday
6647,US-2019-127334,2019-12-15,21-12-2019,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,188.06500000000003,3,564.195,868.8603,-304.6653,False,COD,2019,12,Sunday
723,CA-2019-142335,2019-12-15,19-12-2019,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",98.79,3,296.37,216.3501,80.0199,False,COD,2019,12,Sunday
6648,US-2019-127334,2019-12-15,21-12-2019,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,43.584,2,87.168,78.4512,8.7168,False,Cards,2019,12,Sunday
8263,CA-2019-100307,2019-12-15,19-12-2019,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,6.48,3,19.44,10.1088,9.3312,False,Online,2019,12,Sunday
6378,US-2019-116442,2019-12-15,22-12-2019,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",7.38,2,14.76,10.4796,4.2804,False,Cards,2019,12,Sunday
8047,CA-2019-113600,2019-12-15,17-12-2019,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.738,3,2.214,3.69,-1.476,False,COD,2019,12,Sunday
6203,CA-2019-118332,2019-12-16,23-12-2019,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Apple Valley,California,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,112.784,5,563.92,556.871,7.049,False,COD,2019,12,Monday
6720,CA-2019-130442,2019-12-16,19-12-2019,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Goldsboro,North Carolina,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,3,34.944,31.8864,3.0576,False,Online,2019,12,Monday
8685,CA-2019-155446,2019-12-16,23-12-2019,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Diego,California,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,3.03,7,21.21,16.7559,4.4541,False,COD,2019,12,Monday
470,US-2019-100419,2019-12-16,20-12-2019,Second Class,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,1.596,3,4.788,12.6882,-7.9002,False,Cards,2019,12,Monday
